,ticker,date,neg_text,uncert_text,pos_text,date_1,date_3,date_7
56,amzn,2015-04-23,break cancel cancellation cancellations claims closure closures collapse conciliation contradict contradictory cut decline difficult erred fined fraud ill interrupt interruption interruptions lag lags lapse late lie limitation limitations loss losses lying miss omit poses preventing problem problematic quit restructuring restructurings sever sue sued taint unfavorable unpredictable,approximate approximately approximates assume assumes believe contingencies could differ fluctuation fluctuations hidden intangible may pending predict prediction predictions predictive risk risks suggest uncertain uncertainties uncertainty unpredictable,able achieve alliance benefit best creative easily easy efficient efficiently enable enables enjoy excellence exclusive exclusively favorable gain gains good improving innovate invent inventing invention inventor opportunities popular progress satisfy success successful win,2015-04-24,2015-04-26,2015-04-30
57,amzn,2015-04-24,against alerting break challenge challenges closing closure critical cut deficiencies deter difficult easing embarrass embarrassing fail failure failures force forced forcing ill incomplete late lie losing loss losses miss overcome plea pleas poses problem problematic risky sacrifice sacrifices serious sever strain strained sue urgency,almost appear appeared appears approximate approximately assuming believe could depend dependent differ may might nearly possible probability risk risks risky sometime sometimes somewhere,able accomplish accomplishment accomplishments achieve achieved achieving advantage advantages assure attractive benefit best better despite dream easier easy effective efficiency enable enabling encouragement enhance enhanced excellence excited exciting gain gaining gains good great greater greatly happily improve improving incredible incredibly innovation innovative invent invention inventor leadership leading opportunities opportunity optimistic pleased positive proficiency proficient profitability progress receptive satisfy strength strengthen strengthened strong stronger success successes valuable versatile win winning,2015-04-25,2015-04-27,2015-05-01
58,amzn,2015-06-12,break collapse concern ill inability lapse miss,depend dependent hidden risk risks,able gain gains satisfy success win,2015-06-13,2015-06-15,2015-06-19
59,amzn,2015-06-12,break closed collapse disclose disclosed lapse lose,assuming hidden,able effective satisfy win,2015-06-13,2015-06-15,2015-06-19
60,amzn,2015-07-23,break breaking cancel cancellation cancellations claims closure closures collapse conciliation decline difficult erred fined force fraud ill interrupt interruption interruptions lack lapse late lie limitation limitations loss losses lying miss omit pled quit restructuring restructurings sue sued taint unfavorable unpredictable worry,approximate approximately approximates assume assumes believe contingencies could differ fluctuation fluctuations hidden intangible may nearly pending predict risk risks uncertain uncertainties uncertainty unpredictable,able alliance beautiful benefit benefited better easily easy efficient efficiently enable enables excellence exclusive favorable friendly gain gains good improve invent invention inventor opportunities positive satisfy win,2015-07-24,2015-07-26,2015-07-30
61,amzn,2015-10-22,break cancel cancellation cancellations claims closure closures collapse conciliation critical critically cut decline difficult erred exploit exploits fail failure fined fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit pled quit restructuring restructurings sue sued sues taint unfavorable unpredictable vulnerabilities,anticipate anticipated approximate approximately approximates assume assumes believe contingencies could differ fluctuation fluctuations hidden intangible may nearly pending predict risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed alliance benefit best easier easily easy effective enable enabled excellence exclusive exclusively favorable gain gains incredibly invent invention inventor opportunities popular positive progress satisfy strength win winning,2015-10-23,2015-10-25,2015-10-29
62,amzn,2016-01-28,break cancel cancellation cancellations claims closure closures collapse conciliation critical decline difficult erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit pled quit restructuring restructurings sue sued taint unfavorable unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may might nearly pending predict risk risks roughly uncertain uncertainties uncertainty unpredictable,able alliance benefit best easier easily enable enabled enables enhance enhanced excellence exclusive favorable gain gains innovative invent invention inventor leading opportunities satisfy win,2016-01-29,2016-01-31,2016-02-04
63,amzn,2016-02-10,absence break collapse cut forego forfeit forfeiture ill lapse lie opportunistic opportunistically suspend suspending,assume assuming believe believes hidden may pending,able effective enhance satisfy win,2016-02-11,2016-02-13,2016-02-17
64,amzn,2016-02-25,absence against allege alleged breach breaches break burden cancel canceled cease ceased ceases challenge challenged challenges claims closed closing closure collapse concern confine confined conflict contrary convict convicted criminal cut damage damages defect defend defending destroy destroyed deter disclose disclosed disclosing disinterested disqualification disqualified disregard disregarded dissent erred fail fails failure fined fines force forego harm ill inability incident ineligibility ineligible interfere invalid lapse late lie limitation lose loses losing loss lost lying mislead misleading miss objecting omission omissions omit omits omitting oppose opposed overcome penalties pled poses posing postpone postponement preclude prejudice prosecuting question recall recalled recalls refuse reject rejected reparation resign resignation resigns sue sued sues suffer suffered termination terminations threat threaten threatened unable unavailability unavailable unpaid violate violation violations,appear appearing appears assume believe believed believes could depend dependence dependent differ hidden may might pending presume presumed presumption risk variation variations,able accomplish accomplished advancement beneficial beneficially benefit best confident desired effective exclusive exclusively exclusivity gain gains good great greater highest leading opportunity resolve satisfactory satisfied satisfies satisfy solves success successful valuable win,2016-02-26,2016-02-28,2016-03-03
65,amzn,2016-04-05,against break breaking challenge challenges closure convict conviction cut deter diminish diminished disadvantage doubt doubted dropped easing fail failed failure failures force forced forcing frustrate frustrated hurt ill inability incidence inconvenient irreversible late lie lose loss losses lost miss missed oppose opposed plea pleas question questions sacrifice sacrifices serious sever slow slowly slowness sue sues suffer uncover uncovering urgency worse wrong,almost appear believe could differ doubt doubted may might nearly pending possible probability risk risks seems tending unusual,able accomplish accomplished accomplishes achieve achieved achieving advantage advantages assure benefit best better brilliant creativity delight despite distinctive dream easier easy effective empower empowered enable enabled enables enabling encouragement enhance enhanced excellence excited exciting exclusive exclusives gain gaining gains good great greater greatest greatly happy improve improving incredible incredibly innovation invent invented inventing invention inventive inventiveness inventor leadership opportunities opportunity optimistic profitability progress receptive satisfy stable strength strengthen strengthened strong stronger success successes surpass surpassed valuable versatile win winner winners worthy,2016-04-06,2016-04-08,2016-04-12
66,amzn,2016-04-28,break cancel cancellation cancellations challenge challenges claims closure closures collapse conciliation cut decline difficult downtime erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit pled quit restructuring restructurings sever sue sued taint unfavorable unpredictable,approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may nearly pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able alliance beautiful benefit better despite easier easily enable enabled enhance enhanced excellence exclusive exclusively favorable gain gains good highest improve incredible incredibly invent invention inventor opportunities premier premiere satisfaction satisfy success successful win,2016-04-29,2016-05-01,2016-05-05
67,amzn,2016-05-20,break collapse concern cut default downgrade downgraded fault ill inability lapse lie miss poses terminate terminated unpaid,could depend dependent hidden may,able gain gains satisfy success win,2016-05-21,2016-05-23,2016-05-27
68,amzn,2016-07-28,break cancel cancellation cancellations claims closure closures collapse conciliation critical critically cut decline difficult erred force fraud ill impair impaired interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit pled quit restructuring restructurings sever sue sued taint unpredictable,assume assumes believe contingencies could differ fluctuation fluctuations hidden may nearly pending predict risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed achieve achieved alliance benefit best easily easy efficient efficiently enable enables enjoy excellence exclusive exclusively favorable gain gaining gains ideal invent inventing invention inventor opportunities premier premiere satisfy win winning,2016-07-29,2016-07-31,2016-08-04
69,amzn,2016-09-08,break collapse cut lapse lie miss,assuming hidden,able effective satisfy win,2016-09-09,2016-09-11,2016-09-15
70,amzn,2016-10-27,break bridge cancel cancellation cancellations claims closure closures collapse conciliation cut decline difficult erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit quit restructuring restructurings sue sued taint unfavorable unpredictable,anticipate anticipated anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict risk risks uncertain uncertainties uncertainty unpredictable,able alliance benefit best better collaborating easier easily enable enables enjoy excellence exclusive exclusively favorable favorite gain gains innovation invent invention inventor opportunities popular premier premiere satisfy win winning,2016-10-28,2016-10-30,2016-11-03
71,amzn,2017-02-02,break cancel cancellation cancellations claims closed closure closures collapse conciliation cut decline difficult erred fraud ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss omit quit restructuring restructurings sever sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending possible predict risk risks uncertain uncertainties uncertainty unpredictable,able advantage alliance benefit better breakthrough easier easily easy enable enabled enjoy enjoyable excellence exclusive exclusively favorable favorite gain gains improve innovation invent invention inventor leading opportunities popular premier premiere satisfy win winner winning,2017-02-03,2017-02-05,2017-02-09
72,amzn,2017-03-17,break collapse cut ill lapse lie miss resign resigned,hidden,able satisfy win,2017-03-18,2017-03-20,2017-03-24
73,amzn,2017-04-12,against bad barrier barriers break challenge challenges challenging closure complicate complicated convict conviction correcting costly cut danger dangerous decline default defend deter disagree disagreement dispute dissatisfied easing escalate escalated fail failure failures fault force forced forcing fraud ill intentional investigate late lie loss losses mislead miss problem question sacrifice sacrifices serious sever slow slower slowly sue sues unintentional unintentionally urgency wrong,appear believe could differ may might possible probability probably risk risks somewhere,able achieving advantage advantages beautiful beautifully benefit best better delight delighting despite easily easy effective enabling encouragement enhance enhanced excited gain gaining gains good great greater greatly happy improve improving incredible incredibly ingenuity invent inventing inventor inventors leadership opportunities opportunity optimistic popular profitability progress receptive resolve satisfied satisfy strength strengthen strengthened strong stronger success successes tremendous valuable versatile win,2017-04-13,2017-04-15,2017-04-19
74,amzn,2017-04-27,against break cancel cancellation cancellations claims closed closure closures collapse conciliation critical cut decline difficult disclose disclosed erred fined fraud frustration ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss omit question questions quit restructuring restructurings sever sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able achieve alliance assure benefit collaborate collaborated easier easily efficient enable enabled enables excellence exceptional exclusive favorable gain gains good highest invent invention inventor leading opportunities popular satisfaction satisfy win winning,2017-04-28,2017-04-30,2017-05-04
75,amzn,2017-05-25,break closed collapse criminal cut disclose disclosed fined inability lapse lie lose lying miss restate restated,depend dependent hidden revise revised,able gain gains satisfy success win,2017-05-26,2017-05-28,2017-06-01
76,amzn,2017-06-16,absence adverse adversely against allegation allege alleged alleging antitrust bad bankrupt bankruptcy breach breached breaches breaching break breakage bribe bribery bridge burden cancel cancellation cancelled caution cautionary cautioned cease challenging claiming claims closed closing closings closure closures concern condemn condemnation conflict conflicts contested contrary controversy corrupt corruption counterclaim criminal cut damage damages decline default defect defects defend defer deficiencies deficiency delay delayed delinquent delist delisting destroy destroyed destruction deter difficult difficulties diminish disaster disasters disclose disclosed disclosing disfavor disfavoring dispose disproportion disproportionate dispute disputes disqualify disregard disregarded disrupt disruption dissent dissenting dissolution distract divest divestiture divestitures doubt easing encumber encumbrance encumbrances enjoin enjoining enjoins erred error excessive exculpation expropriation fail failed fails failure failures fault fined force forced forego fraud fraudulent grievance harm ill illegal illegality impair impediment impediments impossible improper inaccuracies inaccuracy incident inconsistent inconvenient incorrect infringe infringed infringes injunction injunctions inquiry insolvency insufficient intentional interfere interfering interrupt interruption invalid invalidate invalidated invalidity investigation investigations irregular irregularities irreparable jeopardize knowingly lack lapse lapsed lapsing late laundering lie limitation limitations liquidate liquidated liquidation litigation lose loses losing loss losses lost lying malfunction malfunctioned misappropriate misappropriated misappropriates misconduct mislead misleading miss misuse moratorium negative negligence noncompliance nonpayment objection objections obsolete omission omissions omit omitted oppose opposed overage overdue overturn overturned penalties penalty plea pleas pled poses posing postpone postponed postponement postponements preclude preventing punitive purport purported question questions quit recall redact redacted redaction refusal refuse reparation resign resignation resignations restate restated restructure revocation revoke revoked sever solvency standstill stolen stoppage strain straining sue sued sues suffer suffered suing suspension taint terminate terminated terminating termination terminations threat threaten threatened unable unauthorized unavailability undue unemployment unexpected unfunded unlawful unpaid unreasonable unreasonably unresolved violate violated violates violating violation weak weakness weaknesses worse worsen worsening,ambiguity anticipate anticipated apparent appear appears approximate approximately assume assumed assumes assuming assumption assumptions believe believed believes conditional conditionally contingencies contingent could depend dependent differ doubt fluctuating likelihood may nearly nonassessable pending possible predict prediction predictions predictive preliminary presumption probable revise revised risk risks sometime sometimes tending uncertain uncertainties unexpected variance variances,able achieve achieved achievement achieving advancement advances advancing advantage beneficial beneficially benefit best better collaboration confident delight delighting effective enable enhance enhanced excellence exclusive exclusively exclusivity favorable favored favoring gain gained gaining gains good great greater greatest highest honor improve improvement improvements innovation invent invention inventions inventor leading loyal opportunities opportunity pleased resolve satisfaction satisfactory satisfied satisfy satisfying success successful win,2017-06-17,2017-06-19,2017-06-23
77,amzn,2017-07-27,break cancel cancellation cancellations claims closure closures collapse conciliation critical cut decline difficult erred fined fraud ill interrupt interruption interruptions lack lag lapse late lie limitation limitations lose loss losses lying miss omit quit restructuring restructurings sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able achieve alliance benefit best collaboration creative easily enhancing excellence exclusive exclusively favorable gain gained gains good highest innovative invent invention inventor leading opportunities premier premiere proactive satisfy win,2017-07-28,2017-07-30,2017-08-03
78,amzn,2017-08-15,break claims cut difficult difficulties disrupt disruption distract fined ill late lie limitation loss lying miss poses sue sued taint unable unexpected unlawful,anticipate anticipated anticipates assume believe believes could differ fluctuation fluctuations may pending revise revised risk risks uncertain uncertainties unexpected,able achieve benefit confident easily excellence great greater invent invention inventor opportunities satisfied satisfy win,2017-08-16,2017-08-18,2017-08-22
79,amzn,2017-08-16,break claims cut difficult difficulties disrupt disruption distract fined ill late lie limitation loss lying miss poses sue sued taint unable unexpected unlawful,anticipate anticipated anticipates assume believe believes could differ fluctuation fluctuations may pending revise revised risk risks uncertain uncertainties unexpected,able achieve benefit confident easily excellence great greater invent invention inventor opportunities satisfied satisfy win,2017-08-17,2017-08-19,2017-08-23
80,amzn,2017-08-22,against allege alleged arrears breach break bridge cancel cancellation cease ceases claims closed closing closure closures conflict conflicts contrary culpability cut damage damages default defaults delay deter discontinue dispose erred evade fail failed failure fault faults fined force forego forfeit forfeiture fraud fraudulent guilty harm ill illegal impair impaired impairment inappropriate incident inconsistent ineligible injuries injury insufficient invalid investigation irreparable late lie limitation limitations lose losing loss losses lying mislead misleading misrepresent misrepresentation miss misstate misstatement objection omission omissions omit overdue plaintiff plea plead pleaded poses prejudice prejudiced question quit reparation sever sue sued suspend suspending suspension suspensions terminate terminated termination threat threaten threatened unavailable unpaid violate violation,assuming assumption assumptions believe believed believes conditional could depend dependent differ differing may pending possible preliminary revise revised,able beneficial benefit best conclusive conclusively confident effective enable exclusive gain gains great greater highest leading opportunity satisfactory satisfy succeed succeeding success win,2017-08-23,2017-08-25,2017-08-29
81,amzn,2017-08-24,break caution cautioned closure cut deter difficult difficulties disrupt disruption distract fined fines ill lie limitation lose loss lying miss plea pleas sever sue sued unable undue unexpected,anticipate anticipated anticipates approximate approximately assume assumes believe believes could differ may possible revise revised risk risks unexpected,able achieve benefit best enable enjoy excellence great greater highest innovate invent invention leading opportunity reward rewards satisfy win,2017-08-25,2017-08-27,2017-08-31
82,amzn,2017-08-28,break cancel canceled closed closure closures concern cut disclose disclosed dissent dissenting fined forego ill late lie limitation limitations lose lying miss poses quit sue sued,approximate approximately differ may revise revised risk,able benefit confident effective great greater satisfy win,2017-08-29,2017-08-31,2017-09-04
83,amzn,2017-09-08,break collapse cut disclose fined lapse lie lose lying miss,hidden revise revised,able satisfy win,2017-09-09,2017-09-11,2017-09-15
84,amzn,2017-10-26,anomalies barrier barriers break cancel cancellation cancellations claims closed closing closure closures collapse conciliation critical cut decline difficult erred fined fraud ill inadvertent interrupt interruption interruptions lapse late lie limitation limitations lose losing loss losses lying miss omit quit reparation restructuring restructurings sue sued sues taint trouble troubles unauthorized unfavorable unpredictable,anomalies anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed accomplish accomplished alliance benefit best better easily easy efficiency enable enabled enables enjoy excellence exclusive exclusively favorable favorite gain gains good improve improved invent invention inventor leading opportunities satisfy surpass surpassed win,2017-10-27,2017-10-29,2017-11-02
85,amzn,2017-11-13,break closing closure collapse cut defer deter disclose erred fined ill lapse late lie lose losing lying miss poses purport quit restate restated sue sued termination unfavorable,approximate approximately assume assumed assumption assumptions could depend dependent differ hidden intangible may predict predicting preliminary revise revised,able effective favorable good improve improvement improvements invent inventor satisfy win,2017-11-14,2017-11-16,2017-11-20
86,amzn,2017-12-20,arrears break cease ceased ceases conflict conflicts contrary cut default delay deter doubt erred fail failure fault faults fined force forego ill illegal impair impaired inconsistent inconvenience invalid late lie limitation limitations lose lying miss overdue poses purport sue sued sues unpaid,assume assumes assuming depend dependent doubt may revise revised,able beneficial benefit effective great greater highest satisfaction satisfactory satisfy succeed succeeding success win,2017-12-21,2017-12-23,2017-12-27
87,amzn,2018-02-01,anomalies break cancel cancellation cancellations challenge challenges claims closure closures collapse conciliation critical critically cut decline difficult easing erred fined force fraud ill inappropriate interrupt interruption interruptions lapse late lie limitation limitations loss losses lying malicious miss omit quit restructuring restructurings sever stopped sue sued taint threat unauthorized unfavorable unpredictable,anomalies anticipate anticipated anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may nearly pending possible predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able acclaimed alliance benefit best better boost delight dream easier easily easy empower empowering enable enabled enables enabling excellence favorable gain gains good great ideal improving innovating innovation innovations invent invention inventor opportunities optimistic popular positive satisfaction satisfy strong success successful successfully versatile win winning,2018-02-02,2018-02-04,2018-02-08
88,amzn,2018-04-18,against break challenge challenges closed closure critical crucial cut defect defects difficult displace displaced easing fail failure failures fined force forced forcing ill inability late lie lose loss losses lying miss mistake mistaken mistakenly problem problems question quit quitting sacrifice sacrifices serious sever sue unreasonably urgency wrong,appear believe could depend dependent differ exposure hidden likelihood may might possible probability probably revise revised risk risks varies,able achieve achieving advantage advantages beautiful benefit best better brilliant despite easily easy effective efficiency empower enable enabled enabling encouragement enhance enhanced enhancement enhancements enhancing excellence excited exciting exclusive favorite gain gaining gains good great greater greatly improve improved improvement improving incredible incredibly ingenuity innovation invent inventing leadership opportunities opportunity optimistic perfect popular premier proactive proactively profitability progress receptive reward satisfied satisfy strength strengthen strengthened strong stronger success successes surpass surpassed tremendous valuable versatile win winner winning,2018-04-19,2018-04-21,2018-04-25
89,amzn,2018-04-26,break bridge cancel cancellation cancellations claims closure closures collapse conciliation crime critical cut decline difficult disaster easing erred fined force fraud ill inability interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit question quit restructuring restructurings sever slow slowed sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could depend dependent differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable unusual,able advantage alliance benefit better collaboration desirable easier easily easy effective efficiency enable enabled enables enjoy enjoying excellence exclusive exclusively favorable favorite favorites gain gains good improve improving innovative invent invention inventor opportunities popular premier premiere satisfaction satisfy win,2018-04-27,2018-04-29,2018-05-03
90,amzn,2018-04-27,absence adverse adversely against allege alleged arrears bad bail bankrupt bankruptcy breach break breakage bridge burden burdens burdensome cancel cancellation caution cautionary cease ceases challenging claiming claims closed closing closure closures concern conciliation conflict contested contesting contradict contradicted contrary corrupt corruption counterclaim counterclaims critical cut damage damages danger decline declined default defer deficiencies deficiency delay delayed delinquent deter detract disadvantage disadvantageous disapprove disavow disclose disclosed dishonor dismiss dismissed dispose disproportion disproportionate disproportionately dispute disputes disregard disregarded doubt encroach encroachment encroachments encumber encumbrance encumbrances endanger endangered enjoin erred erring error exculpatory exonerating expose fail failed failing fails failure fault faults fined force forced forego forfeit forfeiture fraud fraudulent harm ill illegal illegality impair impaired impairment impracticable inability inaccuracy inaccurate inadequacy incapable incident incompetence inconsistent incorrect indefeasible indefeasibly injunction injunctions insolvency intentional interfere interfering invalid invalidate invalidated invalidity investigation lapse lapsed late laundering lie limitation limitations liquidate liquidation liquidator litigation lose losing loss losses lost lying malpractice misconduct miss missed moratorium negligence nondisclosure nonpayment nonperformance objection obsolete omission omit omitted oppose opposed overage overdue penalties penalty plea plead pleading pleadings pled poses posing postpone preclude prejudice protest protests punitive purport quit refusal reject reparation repudiate resign resignation restate restated restatement restates restructuring revocation revoke revoked revokes sever solvency stopping strain subpoena sue sued suffer suffered suspend suspended suspension terminate terminated termination terminations threat threaten threatened unable unemployment unintended unlawful unpaid unreasonably unreimbursed unsatisfied usurious violate violates violation violations,anticipate anticipated anticipation appear appearing approximate approximately assume assumed assumes assumption believe believed conditional conditionally contingency contingent could depend dependent differ differs doubt fluctuating fluctuation fluctuations intangible may might pending possible precaution precautionary presume presumed revise revised risk risks speculative tending unknown unwritten variable variation vary,able achieve achieved adequately advances advantage advantageous assuring beneficial beneficially benefit benefited best conclusive conclusively confident desired diligent diligently effective empower empowered enable exclusive exclusively gain gains good great greater highest honor improve improvement improvements improving leading opportunity perfect perfected progress satisfaction satisfactory satisfied satisfies satisfy succeed succeeding success win,2018-04-28,2018-04-30,2018-05-04
91,amzn,2018-06-01,break closed collapse cut disclose disclosed fined lapse lie lose lying miss,depend dependent hidden revise revised,able gain gains satisfy success win,2018-06-02,2018-06-04,2018-06-08
92,amzn,2018-07-26,break cancel cancellation cancellations claims closure closures collapse conciliation critical cut decline difficult erred fail failure fined fraud ill impair impaired interrupt interruption interruptions lapse late layoff layoffs lie limitation limitations losing loss losses lying miss omit pled quit restructuring restructurings sever sue sued taint unfavorable unpredictable worry,anticipate anticipates approximate approximately assume assumes believe contingencies could depend dependent differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able alliance benefit best easily easy effective efficient efficiently empower empowering enable enabled enables enhance excellence exclusive favorable gain gains good great greater improve innovating innovation invent invention inventor opportunities popular satisfy stable win winning,2018-07-27,2018-07-29,2018-08-02
93,amzn,2018-10-25,anomalous break breaking cancel cancellation cancellations challenging claims closure closures collapse conciliation cut decline difficult disaster divert diverting easing erred fined force fraud harm ill intermittent interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss omit pled question questions quit restructuring restructurings sever shut shuts slow slowing sue sued sues taint unfavorable unpredictable,anomalous anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending possible predict prediction predictions revise revised risk risks uncertain uncertainties uncertainty unpredictable variable vary,able advances alliance benefit best better breakthrough breakthroughs easily easy effective enable enabled enables enabling enhance enjoy excellence exclusive exclusively fantastic favorable friendly gain gains good highest improve improved innovate innovating innovation innovations innovative invent invention inventor opportunities reward rewards satisfy stable transparency win winner,2018-10-26,2018-10-28,2018-11-01
94,amzn,2019-01-31,against break cancel cancellation cancellations claims closure closures collapse conciliation cut decline defect defects difficult easing erred error errors fined force fraud ill interrupt interruption interruptions lag lapse late lie limitation limitations loss losses lying miss omit overage question questions quit restructuring restructurings sever sue sued suing taint unfavorable unpredictable worry,almost anticipate anticipates approximate approximately assume assumes believe contingencies could depend dependent differ fluctuation fluctuations hidden may nearly pending possible predict revise revised risk risks uncertain uncertainties uncertainty unknown unpredictable variant variants,able achieve advancement advancements advances alliance benefit best easier easily easy effective enable enables enjoy excellence favorable favorite gain gains good ideal improve improved improvement innovation invent invention inventor opportunities popular proactive proactively reward satisfy surpass surpassed surpassing win,2019-02-01,2019-02-03,2019-02-07
95,amzn,2019-02-04,break collapse cut fined lapse lie lying miss,assuming hidden revise revised,able leadership satisfy win,2019-02-05,2019-02-07,2019-02-11
96,amzn,2019-02-25,break cut fined lie lying miss,assuming revise revised,able leadership satisfy win,2019-02-26,2019-02-28,2019-03-04
97,amzn,2019-04-04,break cease cut deter divorce fined ill incapacity lie lying miss sue sued terminate termination,approximate approximately revise revised,able satisfy win,2019-04-05,2019-04-07,2019-04-11
98,amzn,2019-04-11,against break challenge challenges challenging closing closure convict conviction critical cut difficult easing fail failed failure failures fined force forced forcing ill impossible lack late lie lose losing loss losses lying miss oppose opposed pled punitive question questions sacrifice sacrifices serious sever strain strained sue taint urgency worst,appear believe could depend dependent differ may might nearly occasionally possible probability random revise revised risk risks,able achieving advances advantage advantages benefit benefitted best better delight despite easy effective efficiency efficient enable enabled enabling encouragement enhance enhanced excited gain gaining gains good great greater greatly happy ideal improve improved improving incredible incredibly innovative invent invented inventing inventor leadership leading opportunities opportunity optimistic profitability progress receptive reward satisfy strength strengthen strengthened strong stronger succeed success successes valuable versatile win winning,2019-04-12,2019-04-14,2019-04-18
99,amzn,2019-04-25,alerting break cancel cancellation cancellations challenge challenges claims closure closures collapse complicate complicated conciliation cut decline difficult erred fined force fraud ill interrupt interruption interruptions lapse late lie limitation limitations loss losses lying miss omit overage quit restructuring restructurings sever sue sued taint unfavorable unpredictable,anticipate anticipates approximate approximately assume assumes believe contingencies could differ fluctuation fluctuations hidden may pending predict revise revised risk risks uncertain uncertainties uncertainty unpredictable,able achieve alliance benefit best better collaborate collaboration desirable dream easily easy enable enabled enables enabling enhance enhanced enhancement enhancements excellence exclusive favorable gain gains good innovation innovative invent invention inventor opportunities opportunity popular premier premiere progress satisfy stable success successful successfully win worthy,2019-04-26,2019-04-28,2019-05-02
